comment,keyword,season,sentiment_association,topic_category
这一季埋下了很多伏笔，比如Ross本来打算给女儿起名Emily，是后来妻子的名字；Ben的“Monica Bing”也是神预言。Ross和Rachel从此过上了分手和好，再分手再和好，分手后和别人结婚离婚，结婚离婚，生孩子再和好的幸福生活。也真是羡慕他们，分手后一转身还能遇到合适的人，和我的枯燥生活比起来简直有云泥之别。,分手,3,positive,剧情
蛮多感想。,感想,3,positive,情怀
这绝对是治愈系，不仅仅是喜剧。接着看第四季~,喜剧,3,positive,剧情
各种欢乐！！希望后面水平不会下降,水平,3,positive,剧情
越看越喜欢Chandler~小钱钱太能耍宝了！有没有人像我一样觉得他越来越瘦瘦的走样了呢…剧情太经典了…真的是始祖啊~,瘦瘦,3,positive,演员
"【2011,07,02--2011,07,07】【2012，07,26--2012,08,08】【2017.8.15】","",3,neutral,情怀
罗斯因和瑞秋吵架，当天又和别人上床这件事，很渣。当时他们只是吵架，并不是分手。而且！罗斯嘴上说爱了瑞秋9年了，可是他每一次都很容易坠入爱河吖……瑞秋有自己的事业，应该支持的，却不是因为没时间和他过纪念日，而闹脾气很控制狂。要不是编剧原配，确实不爱他们在一起。,坠入,3,negative,剧情
分手那段最好看,那段,3,positive,剧情
推荐Joey的美人鱼造型。。,造型,3,positive,演员
不喜欢莫妮卡长头发,头发,3,negative,演员
我真的很不喜欢Ross和Rachel，但最后希望他俩锁死吧。Ross说的难听点令人恶心Rachel还愿意受着那就锁死呗。,希望,3,negative,演员
"rachel她娘说得好对: Once a cheater, always a cheater. 虽然Ross那个情况有点特殊lol",cheater,3,neutral,剧情
这一季好精彩!!　Joey那个人鱼沙雕笑喷我了!!,joey,3,positive,演员
因为Ross和Rachel的破事入选我最讨厌的一季,讨厌,3,negative,剧情
第三季的笑点和泪点水平承接第二季的高水准，基本上快达到《老友记》前期的巅峰状态。罗斯和瑞秋第一次分手让人唏嘘，阴差阳错的出轨事件，也为后面一波三折的分分合合埋下了无尽伏笔和笑料。菲比遇到了同胞弟弟，也开启了下一季一个最重要最温暖的情节。钱德勒本季突然暴瘦，留胡子后看着才不太脱相，不知道是不是和现实中药物成瘾有关。,水平,3,positive,剧情
见你们分开好心痛。,心痛,3,positive,剧情
钱德勒这季确实很帅啊~~~,确实,3,positive,演员
"\"We were on a break\"这台词太经典了。瑞秋的的选角非常好，其他人来演的话很容易把瑞秋塑造成一个令人讨厌的角色。",塑造,3,positive,演员
Ross这一季性格太烂了，真的太烂了。,性格,3,negative,演员
我好像就记得三季= =,记得,3,positive,剧情
2012.7.14 04：47,"",3,neutral,情怀
最喜欢Chandler，用幽默来保护自己。,幽默,3,positive,演员
joey 和chandel越来越cute了,cute,3,positive,演员
chandler好逗！！~,chandler,3,positive,演员
看着ross真揪心,ross,3,negative,剧情
巨爱12集joey跳舞那段~,那段,3,positive,演员
啊哈，Phoebe果然是水瓶～Monica的“朋友论”，really sweet...真心希望Ross和Rich幸福，加油。越来越爱Chandler～,水瓶,3,positive,演员
bing和monica在一起吧快在一起去,bing,3,positive,演员
看过那么多对北美意难忘我得说rachel和ross这一对真是烦得登峰造极…,对烦,3,negative,演员
Chandler这季瘦了,这季,3,neutral,演员
罗宾威廉姆斯竟然来跑了个一分钟的龙套。,龙套,3,neutral,演员
「Chan Chan man」和「Chuck n' Dick」出处！,chan,3,neutral,演员
断断续续看完了 依旧好看  哈哈  生活的调味剂,调味,3,positive,剧情
最开始时，喜欢莫妮卡，因为很迷她那种精致的长相，后来发现瑞秋才是最会搭配衣服的人。菲比也越来越漂亮，觉得钱德好帅。真的对这部剧产生感情了。。。。,很迷,3,positive,演员
有趣可爱轻松幽默，尤其是菲比还有Joey和Chandler。爱情线没有友情线好看，不过还是期待Rachel和Ross赶紧和好吧~【9.7】,可爱,3,positive,演员
这一季看的不全,一季,3,neutral,剧情
有时候因为莫名其妙的原因分手 在乎然后又无法重新来过,在乎,3,negative,剧情
以前不愿意看美剧，总觉得太长，出几百集，不是要逼死人么？现在我认错。。。,美剧,3,positive,剧情
Ross和Rachel撮合的太快，失去了剧情需要的Sex Tension所以被拆了，很好，这之后的剧情两个人都烦人无比，都被过早的编在一起拖下了水=_.=……本季Monica的富翁男友这个段子过于玛丽苏了,剧情,3,neutral,剧情
这一季简直差到爆了。Rachel与Ross的关系纠结的无聊又拖沓，Chandler的段子做作又幼稚，失望死了。唯一让人从1星提到2星的原因可能只有Chandler的催眠录音带那唯一搞笑的部分了。,chandler,3,negative,剧情
好像只要熬过第一季就好了，第二季后终于能笑笑了，讽刺的是配角和龙套现在都火了，6个人就走出来个安妮斯顿,讽刺,3,neutral,剧情
完全无法自拔。。爱3连第三季最后的结尾都是抄老友记的，真是各种无语。。,老友,3,negative,剧情
即便中间都没什么意思，最后一集还是挺厉害的,厉害,3,neutral,剧情
什么时候送我一个Joey一样的Friend｜在各种各样的地方看 看完了这一季,地方,3,positive,情怀
似乎看到了90年代末韩国和香港的细挑眉、暗色口红和离子烫的来源，原来是欧美。男生发型反而没什么年代感。对RR的爱情线有点厌烦，可能年纪大了，剧中人比现在的我小了十几岁呢。ross去晚会那集强行制造冲突就不好看，ross也不必为Rachel道歉，而rach加班，ross带一堆吃喝上去又很找人讨厌，不禁觉得richard这样老男人确实有优点。纪念日、节日都是冲突高发日，其实是团队作战日,暗色,3,neutral,剧情
E4本本好可爱～ヾ(≧??≦*)ヾ/E7的片头太可爱了2333/E10好感动 菲比和小女孩都好幸运/E20我也想要娃娃屋???? (???? ?????????? )???? ????/E23为什么小钱钱越来越邋遢了??,可爱,3,positive,情怀
今儿看完，继续追剧中···,剧中,3,positive,剧情
他们依然纯真,纯真,3,positive,演员
看著就歡樂啊,看著,3,positive,剧情
钱德勒终于开始追求莫妮卡了，罗斯和瑞秋到下一季会不会复合呢？菲比和乔伊呢？,卡罗斯,3,neutral,剧情
没有前两季好看,两季,3,neutral,剧情
双R耍宝一季。,耍宝,3,positive,演员
Ross和瑞秋分开了,分开,3,neutral,剧情
罗斯与瑞秋的爱情真是曲折啊……,曲折,3,neutral,剧情
瑞秋和罗斯你们闹完了没有啊！,秋罗斯,3,negative,剧情
又是3天看完一季，我发现自己已经疯狂爱上老友记了！以前觉得爱情公寓山寨生活大爆炸，现在发现爱情公寓和生活大爆炸都山寨了老友记！,疯狂,3,neutral,情怀
大爱经典,经典,3,positive,情怀
28岁，想要个孩子的莫妮卡,孩子,3,neutral,剧情
瑞秋罗斯2.0。尾声噱头十足。,秋罗斯,3,neutral,剧情
这一季从大四开始看的 拖拖拉拉看到现在才看完,拖拖拉拉,3,neutral,情怀
必须满分总是带来感动！,感动,3,positive,情怀
艾玛，都看到第六集却忘把这一季给MARK了~失策失策~,第六,3,positive,剧情
Phoebe唱歌的样子真心可爱。,样子,3,positive,演员
我得省着点儿看了。。,点儿,3,positive,剧情
好的喜剧就是你开心的时候笑得出来，不开心的时候也笑得出来。,开心,3,positive,剧情
每天最可口的的下饭菜~,饭菜,3,positive,情怀
"来美国后再也没看综艺，于是重新捡起《老友记》当下饭剧。第三季，Rachel找到时尚界的工作，她终于有了自己的事业，不再是那个事事依靠他人的小女孩了。与此同时，Ross内心潜藏的不安全感终于爆发。十年前，他是高中里不起眼的古怪男生，只能仰望众星捧月的她；十年后，他拥有博士头衔，成为她新生活的重要支柱。Ross终于和梦寐以求的公主在一起了，以为从此happlily ever after, 某一天却突然发现公主拿起权杖，想要成为女王。他不知所措，恐惧自己又成为那个不起眼不被喜欢的high school loser，于是极力反抗。没人教过Ross如何面对女友的独立，他吃醋、耍小性子、无理取闹，甚至在大吵一架后酒后出轨，一切都糟糕透了。若是国产剧，后面或许就是浪子回头、大爱无疆的戏码，可老友记没有那么庸俗。编剧明白人心的矛盾、感情的多变，此刻你一往无前",事业,3,positive,剧情
瑞秋离开了咖啡馆去时装界打拼 刚好和我相反喔~ 印象最深的一集是莫妮卡和查理的旧情复燃。莫妮卡说 也许我们可以做只维持性关系的朋友。我们可以只做彼此唯一的朋友 并且在亲友的见证下承诺永远做朋友。我看到这里完全被击倒了好吗~~~ 啊啊啊啊啊啊~ 迫不及待的想要知道罗斯到底有没有和瑞秋复合啊!!!,性关系,3,positive,剧情
实在抱歉，我接受不了有人对我的工作指指点点贬低我的同时，只要说一句爱我就能得到原谅,指点,3,negative,剧情
哎哟这一季变成Chandler的粉了！,chandler,3,positive,演员
真的不喜歡羅斯這樣的男人,真的,3,negative,剧情
我最喜欢的一直都是乔伊，接下来是菲比。,喜欢,3,positive,演员
罗斯和瑞秋的纠结在继续。,罗斯,3,neutral,剧情
罗斯和瑞秋果然是要来点波折的，最后罗斯一定选的瑞秋！乔伊和钱德勒这对活宝????,波折,3,neutral,剧情
mark一下首集 看到沙发被占了 心理实在舒坦了 毕竟S2的感情线看得我有点窝火www,舒坦,3,positive,剧情
瑞秋和罗斯别分手哇,秋罗斯,3,positive,演员
爱情公寓的主创们应该觉得脸红吧,主创,3,neutral,情怀
预感我会越来越喜欢Chan…看美剧实在混着急呀…,chan,3,positive,演员
最近有些疯 看太多了~,看太多,3,positive,剧情
Ross 好烦,好烦,3,negative,演员
这一季钱钱真的好帅??,真的,3,positive,演员
"我以为下一季会更瘦呢？

有内幕消息吗",消息,3,neutral,演员
年轻人不断在试错，比上一季好看。Joey劝钱钱跟珍妮丝分手说的话，简直是他和Rachel后来be的伏笔。,joey,3,positive,剧情
monica和chandler终于有小苗头了～,苗头,3,positive,剧情
越来越爱莫妮卡和钱德勒。,钱德勒,3,positive,演员
钱乔不在一起我真的会受伤??这一季开始已经有在避嫌并推钱莫线了，我恨你编剧??都不敢往下看了??It’s gonna hurt ??,钱乔,3,negative,剧情
怎么能不爱Chandler,chandler,3,positive,情怀
还行。瑞秋和罗斯的分分合合开始贯穿老友记的主线。,贯穿,3,positive,剧情
chandler 颜值高峰/ 结束时和Monica不忘埋梗 :串来了本斯蒂勒、罗宾威廉姆斯好几位,颜值,3,neutral,情怀
目测要一路五星~ rachel和ross分手那里真揪心啊。 哎,五星,3,positive,剧情
RR恋这季一下就触底了，Ross新欢Bony热衷性事的段子太欢乐；Phoebe教法国男友演绎法语版的American Pie太逗；钱德勒蓄胡真不好看，女性化那段太搞了，对其好感剧增啊，结尾算是以后和M的铺垫么？这季客串也蛮抢眼的，乔恩费儒、本斯蒂勒、罗宾威廉姆斯和比利克里斯托，不过笑果不怎么样。,演绎,3,positive,剧情
也许朋友就是，再怎么斗嘴、掐架，最后都还是会一起过节的人。连片头都不舍得跳过地一点点珍惜着，最后也还是结束了这一季。也许这就是人生，再珍视的东西，也总有离去的一天。,朋友,3,positive,情怀
剧情发展很快，开始慢慢跟得上包袱，也爱上这些角色了,角色,3,positive,剧情
很好笑  比第二季好看,第二,3,positive,剧情
菲比的弟弟抢风头啊哈哈,风头,3,positive,剧情
罗斯和瑞秋的感情戏非常烦，而且为了制造冲突给角色降智就更烦了。,冲突,3,negative,剧情
10/10.瑞秋和罗斯的分手让第三季的活力和热度更高。27岁的钱德勒太瘦了，在我重看第三季的时候，新闻公布了马修派瑞的验尸报告，没有毒品和酒精，54岁的他是死于治疗抑郁焦虑药物的副作用而意外溺水离世的。而我正在看着他在剧中鲜活地卖力地逗笑观众，我想，视频一旦出现在网络上，就永远不会消失，欢笑，悲伤，此时，彼时，就像时间隧道的两端，回到未来，永恒存在。,热度,3,positive,情怀
满分的一季，超多经典,经典,3,positive,情怀
真的可以开怀,真的,3,positive,剧情
前半季故事性较弱而更着重于场景。,故事,3,neutral,剧情
RR分手了，没想到再和好就要等到大结局了。,想到,3,neutral,剧情
姑娘最喜欢rachel，小伙子最喜欢chandler,rachel,3,positive,演员
上班以后为了重拾英语，多遍之字幕第一遍。2014.8wanjir,多遍,3,positive,剧情
